"(0.4929, 0.36609999999999998, 0.16550000000000001, -0.44579999999999997, -0.37340000000000001)",[ 3.5983 -0.3375  0.25  ]
"(0.0155, -0.0901, -0.33939999999999998, 0.31190000000000001, -0.1105)",[ 3.5686 -0.7917  0.25  ]
"(-0.064699999999999994, -0.33289999999999997, -0.14349999999999999, -0.46110000000000001, -0.30249999999999999)",[ 2.5177 -2.2495  0.25  ]
"(-0.017999999999999999, -0.22889999999999999, -0.47839999999999999, 0.35120000000000001, 0.0114)",[ 3.4628 -0.9716  0.25  ]
"(0.33139999999999997, -0.496, 0.27360000000000001, -0.22570000000000001, 0.26429999999999998)",[ 3.6386  0.009   0.25  ]
"(0.48549999999999999, -0.0030999999999999999, -0.371, 0.25209999999999999, 0.15620000000000001)",[ 3.5942  0.3882  0.25  ]
"(-0.47020000000000001, -0.1678, 0.2422, 0.48139999999999999, -0.028199999999999999)",[ 3.6044  0.1881  0.25  ]
"(0.31780000000000003, -0.20780000000000001, 0.0038, -0.13400000000000001, 0.051299999999999998)",[ 3.6568 -0.338   0.25  ]
"(0.020299999999999999, 0.30719999999999997, -0.40539999999999998, 0.29199999999999998, 0.078799999999999995)",[ 3.6181  0.5491  0.25  ]
"(0.13730000000000001, 0.038600000000000002, 0.23100000000000001, -0.19570000000000001, 0.1676)",[ 3.5326  0.9776  0.25  ]
"(0.20080000000000001, 0.034799999999999998, -0.39419999999999999, 0.36749999999999999, -0.41599999999999998)",[ 3.332  -1.3991  0.25  ]
"(-0.33179999999999998, 0.37909999999999999, -0.21110000000000001, 0.14829999999999999, -0.4304)",[ 3.5669 -0.789   0.25  ]
"(-0.48920000000000002, -0.17449999999999999, -0.34610000000000002, -0.038399999999999997, -0.43340000000000001)",[ 2.4175 -2.3794  0.25  ]
"(-0.46829999999999999, -0.23000000000000001, -0.39029999999999998, 0.070300000000000001, -0.31919999999999998)",[ 2.6636 -2.1703  0.25  ]
"(0.40139999999999998, 0.0224, -0.17710000000000001, 0.31369999999999998, -0.1079)",[ 3.6216 -0.0761  0.25  ]
"(0.44009999999999999, -0.067799999999999999, 0.0419, 0.2109, 0.19209999999999999)",[ 3.4828  0.922   0.25  ]
"(0.28310000000000002, 0.0184, 0.098199999999999996, -0.21249999999999999, 0.068599999999999994)",[ 3.6675  0.3401  0.25  ]
"(0.2898, 0.072900000000000006, 0.43240000000000001, -0.42630000000000001, 0.25319999999999998)",[ 3.3046  1.4256  0.25  ]
"(0.072099999999999997, -0.48070000000000002, 0.43719999999999998, -0.16550000000000001, 0.50019999999999998)",[ 3.5025  0.9715  0.25  ]
"(0.44140000000000001, -0.025000000000000001, 0.12590000000000001, 0.2074, 0.25469999999999998)",[ 3.2594  1.4058  0.25  ]
"(0.18790000000000001, 0.0206, -0.2072, -0.2344, -0.26040000000000002)",[ 3.3986 -1.2738  0.25  ]
"(-0.076300000000000007, 0.4178, 0.32719999999999999, 0.50660000000000005, 0.2175)",[ 2.2956  2.2958  0.25  ]
"(-0.23080000000000001, -0.2243, 0.44540000000000002, 0.41610000000000003, 0.41620000000000001)",[ 2.9251  1.8695  0.25  ]
"(-0.41089999999999999, -0.2016, 0.0080000000000000002, -0.2717, 0.039100000000000003)",[ 3.4953 -0.7694  0.25  ]
"(-0.40860000000000002, -0.16900000000000001, 0.067900000000000002, -0.015699999999999999, 0.47249999999999998)",[ 3.5268  0.9204  0.25  ]
"(0.22140000000000001, 0.17299999999999999, -0.33650000000000002, -0.1956, -0.16739999999999999)",[ 3.534 -0.842  0.25 ]
"(-0.42020000000000002, -0.26329999999999998, 0.48630000000000001, -0.13450000000000001, -0.46300000000000002)",[ 3.2397 -1.5579  0.25  ]
"(0.13489999999999999, -0.14119999999999999, 0.4194, 0.031300000000000001, 0.26829999999999998)",[ 3.3027  1.4035  0.25  ]
"(-0.089399999999999993, -0.21060000000000001, 0.1762, 0.072900000000000006, 0.31109999999999999)",[ 3.6049  0.7458  0.25  ]
"(0.025600000000000001, -0.28470000000000001, 0.095399999999999999, -0.084400000000000003, -0.16489999999999999)",[ 3.4583 -1.1916  0.25  ]
"(0.4224, -0.50409999999999999, 0.26690000000000003, 0.25950000000000001, -0.024799999999999999)",[ 3.5404 -0.2894  0.25  ]
"(0.059900000000000002, -0.031099999999999999, 0.41870000000000002, 0.49809999999999999, -0.34089999999999998)",[ 3.4276  0.1666  0.25  ]
"(-0.34250000000000003, 0.2051, -0.25440000000000002, 0.024400000000000002, -0.035099999999999999)",[ 3.6474 -0.2252  0.25  ]
"(0.442, 0.1958, -0.32319999999999999, 0.23810000000000001, 0.1152)",[ 3.5362  0.7596  0.25  ]
"(-0.14810000000000001, -0.13589999999999999, 0.31369999999999998, 0.044600000000000001, 0.32440000000000002)",[ 3.4087  1.2895  0.25  ]
"(0.0453, -0.28399999999999997, 0.1358, -0.19409999999999999, 0.13589999999999999)",[ 3.6618 -0.2715  0.25  ]
"(0.094700000000000006, -0.47070000000000001, 0.34029999999999999, -0.28749999999999998, 0.1285)",[ 3.6275 -0.3714  0.25  ]
"(0.0106, 0.40239999999999998, -0.2258, -0.067400000000000002, -0.184)",[ 3.669  -0.1264  0.25  ]
"(-0.4052, -0.0032000000000000002, 0.058599999999999999, -0.26840000000000003, -0.40360000000000001)",[ 3.2201 -1.5723  0.25  ]
"(0.21160000000000001, 0.15989999999999999, 0.13089999999999999, -0.48010000000000003, 0.42009999999999997)",[ 3.255   1.5664  0.25  ]
"(0.45660000000000001, 0.1145, 0.34520000000000001, -0.037400000000000003, -0.33589999999999998)",[ 3.5725 -0.0362  0.25  ]
"(0.155, -0.41649999999999998, 0.45379999999999998, 0.21299999999999999, -0.096699999999999994)",[ 3.576  -0.2289  0.25  ]
"(-0.26550000000000001, -0.32540000000000002, 0.2646, 0.37509999999999999, -0.14580000000000001)",[ 3.5874 -0.5455  0.25  ]
"(-0.18429999999999999, -0.15079999999999999, 0.46999999999999997, 0.2021, -0.26179999999999998)",[ 3.5916 -0.1283  0.25  ]
"(-0.35060000000000002, -0.38150000000000001, 0.20830000000000001, 0.087800000000000003, -0.40129999999999999)",[ 3.0827 -1.8572  0.25  ]
"(-0.035700000000000003, 0.0785, -0.031199999999999999, 0.2303, 0.29859999999999998)",[ 3.3736  1.3868  0.25  ]
"(0.39190000000000003, 0.39250000000000002, -0.19689999999999999, 0.16400000000000001, -0.4178)",[ 3.5951 -0.3431  0.25  ]
"(-0.26090000000000002, -0.1434, 0.15679999999999999, -0.2205, 0.17660000000000001)",[ 3.6593  0.1411  0.25  ]
"(0.25969999999999999, -0.19989999999999999, 0.30990000000000001, 0.050299999999999997, 0.019900000000000001)",[ 3.6336  0.2656  0.25  ]
"(-0.060999999999999999, 0.1145, -0.24629999999999999, -0.20849999999999999, 0.2248)",[ 3.6276  0.1615  0.25  ]
"(0.29680000000000001, -0.32529999999999998, 0.22520000000000001, 0.30349999999999999, 0.3145)",[ 3.4237  1.0265  0.25  ]
"(-0.35880000000000001, 0.097699999999999995, 0.1575, -0.023, 0.41789999999999999)",[ 3.2334  1.6444  0.25  ]
"(-0.18840000000000001, 0.22589999999999999, 0.37559999999999999, -0.17560000000000001, 0.31559999999999999)",[ 3.0536  1.8512  0.25  ]
"(-0.090300000000000005, 0.4194, 0.25940000000000002, -0.21029999999999999, 0.0089999999999999993)",[ 3.3872  1.2071  0.25  ]
"(-0.021499999999999998, 0.084099999999999994, 0.27439999999999998, -0.054899999999999997, -0.31619999999999998)",[ 3.6468 -0.3862  0.25  ]
"(0.32329999999999998, -0.44350000000000001, 0.1178, -0.33939999999999998, 0.34560000000000002)",[ 3.6236  0.0539  0.25  ]
"(-0.069800000000000001, 0.23200000000000001, -0.17760000000000001, 0.253, -0.44819999999999999)",[ 3.5422 -0.9407  0.25  ]
"(0.1145, -0.24629999999999999, -0.026200000000000001, 0.31430000000000002, 0.4632)",[ 3.4363  1.1889  0.25  ]
"(-0.39929999999999999, 0.34179999999999999, 0.023099999999999999, 0.2117, 0.0545)",[ 3.4562  1.0881  0.25  ]
"(0.3342, -0.26590000000000003, -0.4657, -0.39600000000000002, -0.35560000000000003)",[ 2.2333 -2.4176  0.25  ]
"(-0.1008, -0.35189999999999999, 0.0177, 0.42699999999999999, -0.1817)",[ 3.4862 -1.0021  0.25  ]
"(-0.0906, 0.16650000000000001, -0.063200000000000006, 0.015800000000000002, -0.1736)",[ 3.6784 -0.3451  0.25  ]
"(-0.26029999999999998, 0.37719999999999998, 0.43690000000000001, -0.072300000000000003, -0.38179999999999997)",[ 3.527   0.3776  0.25  ]
"(-0.17330000000000001, 0.32279999999999998, 0.495, 0.32700000000000001, 0.43120000000000003)",[ 1.8191  2.6522  0.25  ]
"(-0.38179999999999997, -0.4496, 0.3614, -0.36630000000000001, -0.039800000000000002)",[ 3.3821 -1.1084  0.25  ]
"(-0.19600000000000001, -0.38750000000000001, -0.28660000000000002, -0.37780000000000002, -0.39700000000000002)",[ 1.985  -2.5617  0.25  ]
"(0.00020000000000000001, -0.1215, -0.030800000000000001, 0.21929999999999999, 0.037900000000000003)",[ 3.6897 -0.0251  0.25  ]
"(-0.12920000000000001, 0.38240000000000002, 0.1129, -0.026800000000000001, -0.47839999999999999)",[ 3.6092 -0.522   0.25  ]
"(0.044699999999999997, 0.20319999999999999, -0.1447, -0.22140000000000001, -0.22789999999999999)",[ 3.6129 -0.6374  0.25  ]
"(0.016500000000000001, 0.094500000000000001, -0.42509999999999998, 0.40439999999999998, 0.17419999999999999)",[ 3.6253  0.4655  0.25  ]
"(0.47639999999999999, 0.18240000000000001, 0.43309999999999998, 0.46479999999999999, -0.31819999999999998)",[ 3.0874  0.8695  0.25  ]
"(0.36909999999999998, -0.28739999999999999, 0.38300000000000001, -0.42630000000000001, 0.39240000000000003)",[ 3.5156  0.9151  0.25  ]
"(-0.097299999999999998, -0.2681, -0.42759999999999998, 0.1134, 0.061499999999999999)",[ 3.3714 -1.1396  0.25  ]
"(0.080299999999999996, 0.18709999999999999, -0.1933, -0.064100000000000004, -0.31259999999999999)",[ 3.5506 -0.9421  0.25  ]
"(-0.25269999999999998, 0.26550000000000001, -0.32419999999999999, 0.025399999999999999, 0.32519999999999999)",[ 3.4953  1.0139  0.25  ]
"(-0.111, -0.083299999999999999, 0.47670000000000001, -0.1825, 0.1472)",[ 3.5104  0.946   0.25  ]
"(-0.15079999999999999, 0.23350000000000001, -0.41649999999999998, -0.43680000000000002, 0.49340000000000001)",[ 3.381   0.7819  0.25  ]
"(0.32200000000000001, -0.45739999999999997, 0.24030000000000001, 0.1527, 0.20219999999999999)",[ 3.6105  0.2333  0.25  ]
"(0.035700000000000003, -0.20000000000000001, 0.11119999999999999, 0.32329999999999998, -0.25019999999999998)",[ 3.5746 -0.6839  0.25  ]
"(0.42220000000000002, -0.2797, -0.080000000000000002, 0.44890000000000002, 0.3805)",[ 3.3986  1.0247  0.25  ]
"(-0.44030000000000002, 0.1084, -0.20150000000000001, 0.33789999999999998, -0.0112)",[ 3.6672  0.1339  0.25  ]
"(0.1105, 0.46400000000000002, 0.1835, 0.053499999999999999, -0.26550000000000001)",[ 3.4754  0.7674  0.25  ]
"(-0.080000000000000002, 0.086599999999999996, 0.4158, -0.27639999999999998, 0.45729999999999998)",[ 3.0286  1.9212  0.25  ]
"(0.41199999999999998, -0.28560000000000002, -0.086099999999999996, -0.3846, 0.37469999999999998)",[ 3.5972  0.1027  0.25  ]
"(0.23300000000000001, -0.3241, -0.43459999999999999, -0.18479999999999999, -0.30370000000000003)",[ 2.461  -2.3237  0.25  ]
"(0.42999999999999999, 0.26350000000000001, -0.3261, 0.054699999999999999, 0.1132)",[ 3.576   0.6876  0.25  ]
"(-0.17349999999999999, -0.023400000000000001, 0.39589999999999997, -0.23530000000000001, -0.433)",[ 3.4783 -1.0872  0.25  ]
"(-0.34539999999999998, 0.20979999999999999, -0.25119999999999998, 0.0269, 0.49990000000000001)",[ 3.3195  1.4399  0.25  ]
"(0.44259999999999999, -0.068199999999999997, -0.22770000000000001, 0.21340000000000001, -0.36859999999999998)",[ 3.3702 -1.2921  0.25  ]
"(-0.31780000000000003, -0.33600000000000002, -0.14630000000000001, -0.11459999999999999, 0.44429999999999997)",[ 3.5713  0.0416  0.25  ]
"(-0.45929999999999999, 0.32879999999999998, 0.187, -0.49540000000000001, -0.37030000000000002)",[ 3.4349 -0.8439  0.25  ]
"(-0.014999999999999999, -0.40589999999999998, 0.023099999999999999, -0.30919999999999997, 0.16439999999999999)",[ 3.4639 -0.8718  0.25  ]
"(-0.1106, -0.080399999999999999, -0.18029999999999999, -0.18060000000000001, 0.14990000000000001)",[ 3.6315 -0.2532  0.25  ]
"(0.0014, 0.2475, 0.307, 0.046100000000000002, 0.49780000000000002)",[ 2.4279  2.4899  0.25  ]
"(-0.018100000000000002, 0.34370000000000001, -0.37590000000000001, -0.44529999999999997, 0.21329999999999999)",[ 3.5215  0.3303  0.25  ]
"(0.1003, -0.40279999999999999, -0.2354, 0.1721, 0.41860000000000003)",[ 3.6205  0.0468  0.25  ]
"(0.44529999999999997, -0.20000000000000001, -0.16070000000000001, -0.13250000000000001, 0.079899999999999999)",[ 3.5789 -0.6131  0.25  ]
"(-0.21049999999999999, -0.4415, 0.43809999999999999, 0.27860000000000001, 0.109)",[ 3.5899  0.3167  0.25  ]
"(-0.038699999999999998, 0.2409, -0.39879999999999999, -0.078100000000000003, -0.25929999999999997)",[ 3.4684 -1.0546  0.25  ]
"(-0.42059999999999997, -0.18920000000000001, -0.41949999999999998, -0.35999999999999999, 0.45140000000000002)",[ 3.3331 -0.2987  0.25  ]
"(0.067199999999999996, -0.33300000000000002, -0.0235, 0.29559999999999997, 0.30740000000000001)",[ 3.6246  0.4684  0.25  ]
"(0.21340000000000001, 0.065199999999999994, -0.085000000000000006, 0.056000000000000001, 0.2853)",[ 3.4865  1.1334  0.25  ]
"(0.31790000000000002, -0.17530000000000001, -0.19620000000000001, -0.038100000000000002, 0.14460000000000001)",[ 3.634  -0.3495  0.25  ]
"(0.033000000000000002, 0.38109999999999999, -0.20899999999999999, -0.41830000000000001, 0.1416)",[ 3.5568  0.5999  0.25  ]
"(0.34999999999999998, 0.27310000000000001, 0.39360000000000001, 0.45440000000000003, 0.46279999999999999)",[ 1.6838  2.5894  0.25  ]
"(0.19170000000000001, 0.062899999999999998, 0.32190000000000002, 0.38269999999999998, -0.15740000000000001)",[ 3.4302  0.6567  0.25  ]
"(0.126, 0.15870000000000001, 0.1404, -0.13689999999999999, -0.38179999999999997)",[ 3.6276 -0.5767  0.25  ]
"(0.38829999999999998, 0.053699999999999998, -0.2863, -0.1467, -0.38640000000000002)",[ 3.2378 -1.5887  0.25  ]
"(-0.18029999999999999, 0.39729999999999999, 0.0177, 0.28889999999999999, -0.19289999999999999)",[ 3.5335  0.6928  0.25  ]
"(0.071199999999999999, 0.22059999999999999, 0.121, -0.0080999999999999996, 0.20039999999999999)",[ 3.3317  1.4455  0.25  ]
"(-0.20039999999999999, -0.1216, -0.41189999999999999, -0.10249999999999999, -0.22140000000000001)",[ 2.9578 -1.8389  0.25  ]
"(0.035999999999999997, 0.31900000000000001, 0.1888, 0.1777, -0.091399999999999995)",[ 3.4214  1.0356  0.25  ]
"(0.27879999999999999, 0.033099999999999997, -0.2382, 0.32019999999999998, -0.015900000000000001)",[ 3.6471  0.0596  0.25  ]
"(0.1222, -0.26090000000000002, 0.1394, 0.1706, -0.27079999999999999)",[ 3.5129 -0.9916  0.25  ]
"(0.4592, -0.28749999999999998, 0.14280000000000001, 0.083400000000000002, -0.22770000000000001)",[ 3.5033 -0.8969  0.25  ]
"(0.040500000000000001, -0.41270000000000001, -0.41539999999999999, 0.2122, 0.28860000000000002)",[ 3.486  -0.6976  0.25  ]
"(0.15859999999999999, 0.48299999999999998, -0.21690000000000001, -0.1169, 0.32279999999999998)",[ 3.167   1.7193  0.25  ]
"(0.30070000000000002, -0.14149999999999999, 0.37569999999999998, -0.3372, 0.29999999999999999)",[ 3.5182  0.9611  0.25  ]
"(0.12989999999999999, 0.1031, -0.25600000000000001, 0.45569999999999999, -0.017100000000000001)",[ 3.6095  0.3765  0.25  ]
"(0.39860000000000001, 0.49930000000000002, 0.43880000000000002, 0.1593, -0.091200000000000003)",[ 2.7433  1.7624  0.25  ]
"(0.23319999999999999, -0.36699999999999999, -0.027300000000000001, -0.2172, 0.1234)",[ 3.5738 -0.6457  0.25  ]
"(-0.1241, -0.12429999999999999, 0.15709999999999999, 0.45019999999999999, 0.17499999999999999)",[ 3.4342  1.0456  0.25  ]
"(0.38819999999999999, -0.2172, -0.076899999999999996, -0.37630000000000002, -0.087400000000000005)",[ 3.382  -1.2065  0.25  ]
"(0.0155, 0.29409999999999997, -0.41739999999999999, 0.28079999999999999, -0.10489999999999999)",[ 3.6645 -0.0551  0.25  ]
"(0.37490000000000001, 0.073300000000000004, 0.1726, 0.0207, 0.043499999999999997)",[ 3.5352  0.8011  0.25  ]
"(-0.40649999999999997, 0.17949999999999999, -0.29189999999999999, -0.2442, -0.050000000000000003)",[ 3.4626 -0.7347  0.25  ]
"(-0.2087, -0.44109999999999999, 0.20760000000000001, -0.21460000000000001, -0.40050000000000002)",[ 2.7343 -2.2246  0.25  ]
"(-0.40450000000000003, -0.495, -0.46460000000000001, 0.025100000000000001, -0.46479999999999999)",[ 1.588  -2.7582  0.25  ]
"(-0.23400000000000001, 0.28179999999999999, 0.1908, -0.0516, 0.032599999999999997)",[ 3.5254  0.9207  0.25  ]
"(0.23799999999999999, -0.32800000000000001, -0.43619999999999998, 0.045999999999999999, -0.2387)",[ 2.8582 -2.0035  0.25  ]
"(-0.1802, -0.24030000000000001, -0.49059999999999998, -0.28120000000000001, 0.3498)",[ 3.289  -0.7461  0.25  ]
"(-0.29199999999999998, 0.091600000000000001, -0.048899999999999999, -0.15909999999999999, 0.4622)",[ 3.392   1.3002  0.25  ]
"(-0.107, -0.38319999999999999, -0.33300000000000002, 0.23680000000000001, 0.19650000000000001)",[ 3.5096 -0.752   0.25  ]
"(-0.39090000000000003, -0.20999999999999999, 0.35020000000000001, 0.26050000000000001, -0.36049999999999999)",[ 3.4924 -0.9585  0.25  ]
"(0.027799999999999998, -0.48209999999999997, 0.2374, 0.3463, 0.29830000000000001)",[ 3.5635  0.5721  0.25  ]
"(-0.4587, 0.23219999999999999, 0.39379999999999998, -0.49359999999999998, -0.18859999999999999)",[ 3.5624 -0.052   0.25  ]
"(-0.45169999999999999, -0.20910000000000001, -0.21679999999999999, -0.104, 0.1699)",[ 3.495  -0.6234  0.25  ]
"(-0.032099999999999997, 0.24779999999999999, -0.22170000000000001, -0.1202, -0.31259999999999999)",[ 3.5433 -0.919   0.25  ]
"(-0.095699999999999993, -0.47370000000000001, 0.23580000000000001, -0.32190000000000002, -0.34339999999999998)",[ 2.854  -2.0827  0.25  ]
"(0.21820000000000001, 0.13150000000000001, -0.36649999999999999, -0.28389999999999999, -0.079500000000000001)",[ 3.5219 -0.7607  0.25  ]
"(-0.3947, 0.2974, -0.14319999999999999, -0.24399999999999999, 0.36809999999999998)",[ 3.3711  1.2193  0.25  ]
"(0.33110000000000001, 0.27560000000000001, -0.44479999999999997, -0.36670000000000003, 0.35560000000000003)",[ 3.4961  0.677   0.25  ]
"(0.056800000000000003, -0.087099999999999997, 0.081900000000000001, -0.34029999999999999, 0.19289999999999999)",[ 3.6596  0.0927  0.25  ]
"(-0.47139999999999999, -0.37409999999999999, 0.23630000000000001, 0.47610000000000002, -0.034299999999999997)",[ 3.597  -0.3096  0.25  ]
"(-0.22450000000000001, -0.44259999999999999, 0.34699999999999998, -0.010999999999999999, -0.34260000000000002)",[ 3.2293 -1.6198  0.25  ]
"(-0.096299999999999997, 0.095899999999999999, 0.085599999999999996, 0.25469999999999998, 0.4461)",[ 3.0202  1.9494  0.25  ]
"(0.1081, -0.36580000000000001, -0.33729999999999999, 0.21060000000000001, -0.49480000000000002)",[ 2.3934 -2.518   0.25  ]
"(0.1246, 0.25619999999999998, 0.18579999999999999, -0.48299999999999998, -0.1636)",[ 3.6451 -0.018   0.25  ]
"(0.26869999999999999, 0.3695, -0.2492, -0.12659999999999999, -0.1411)",[ 3.6623  0.0552  0.25  ]
"(0.41959999999999997, -0.1074, 0.075200000000000003, 0.31790000000000002, -0.4289)",[ 3.4442 -0.9157  0.25  ]
"(-0.067500000000000004, -0.21820000000000001, 0.49409999999999998, 0.25540000000000002, 0.1002)",[ 3.4328  0.9392  0.25  ]
"(-0.48880000000000001, -0.42649999999999999, -0.22839999999999999, 0.40789999999999998, -0.18559999999999999)",[ 3.0443 -1.7839  0.25  ]
"(-0.21240000000000001, -0.021899999999999999, 0.25769999999999998, -0.051999999999999998, 0.1079)",[ 3.6376  0.5496  0.25  ]
"(0.22969999999999999, -0.30730000000000002, 0.3735, 0.3357, -0.1177)",[ 3.5345  0.075   0.25  ]
"(-0.20430000000000001, 0.15490000000000001, 0.214, 0.19259999999999999, 0.1956)",[ 3.2809  1.4854  0.25  ]
"(0.45300000000000001, -0.36199999999999999, -0.20300000000000001, -0.094700000000000006, -0.372)",[ 2.7238 -2.2024  0.25  ]
"(0.1174, 0.47289999999999999, 0.19320000000000001, -0.32600000000000001, -0.25729999999999997)",[ 3.5927  0.3958  0.25  ]
"(-0.32850000000000001, -0.084400000000000003, -0.4536, 0.32819999999999999, 0.1153)",[ 3.6001 -0.4116  0.25  ]
"(0.49120000000000003, -0.29809999999999998, -0.35770000000000002, -0.096799999999999997, 0.1515)",[ 3.4691 -0.7872  0.25  ]
"(0.3458, -0.2535, 0.4259, -0.3836, 0.056399999999999999)",[ 3.6506 -0.0314  0.25  ]
"(0.3851, -0.22109999999999999, -0.5, -0.1973, -0.2324)",[ 2.7847 -2.003   0.25  ]
"(0.13489999999999999, -0.0964, 0.29499999999999998, -0.48180000000000001, -0.1671)",[ 3.5915 -0.6569  0.25  ]
"(0.24490000000000001, -0.4627, 0.48749999999999999, -0.184, 0.047)",[ 3.6252 -0.2937  0.25  ]
"(0.1318, -0.1394, -0.1182, 0.43080000000000002, 0.16089999999999999)",[ 3.5855  0.5692  0.25  ]
"(0.38069999999999998, 0.35749999999999998, 0.2049, 0.43230000000000002, 0.43890000000000001)",[ 1.9623  2.5379  0.25  ]
"(-0.35749999999999998, 0.1915, -0.26889999999999997, -0.058400000000000001, 0.4819)",[ 3.3553  1.3301  0.25  ]
"(0.18809999999999999, -0.3377, -0.29849999999999999, -0.15809999999999999, -0.3972)",[ 2.4608 -2.4112  0.25  ]
"(0.2311, 0.44390000000000002, -0.18659999999999999, -0.45669999999999999, 0.094299999999999995)",[ 3.5456  0.6582  0.25  ]
"(-0.0557, -0.083799999999999999, 0.107, 0.35899999999999999, 0.47589999999999999)",[ 3.0613  1.8546  0.25  ]
"(0.0969, 0.13450000000000001, -0.4849, 0.0030999999999999999, 0.2442)",[ 3.6219  0.2417  0.25  ]
"(-0.39169999999999999, 0.27400000000000002, -0.036900000000000002, -0.049099999999999998, -0.2356)",[ 3.6271 -0.4497  0.25  ]
"(0.27000000000000002, 0.43209999999999998, -0.48759999999999998, -0.17710000000000001, 0.45190000000000002)",[ 3.2428  1.506   0.25  ]
"(0.016500000000000001, 0.10730000000000001, 0.25659999999999999, -0.062899999999999998, 0.3271)",[ 3.2336  1.6392  0.25  ]
"(-0.3679, -0.20250000000000001, 0.1673, 0.076700000000000004, -0.15229999999999999)",[ 3.5826 -0.7837  0.25  ]
"(-0.38169999999999998, -0.18110000000000001, -0.47149999999999997, -0.25219999999999998, -0.39090000000000003)",[ 2.1269 -2.4315  0.25  ]
"(-0.1903, -0.067100000000000007, 0.43230000000000002, -0.20630000000000001, 0.48330000000000001)",[ 3.1154  1.8067  0.25  ]
"(0.49940000000000001, -0.32679999999999998, -0.066500000000000004, 0.094100000000000003, 0.39290000000000003)",[ 3.5623  0.6398  0.25  ]
"(0.4803, -0.35749999999999998, 0.4713, 0.4622, -0.38769999999999999)",[ 3.319  -0.6009  0.25  ]
"(0.37090000000000001, 0.44600000000000001, -0.42449999999999999, 0.033500000000000002, 0.39610000000000001)",[ 3.1632  1.6878  0.25  ]
"(-0.26079999999999998, -0.44240000000000002, 0.1172, -0.0037000000000000002, -0.33200000000000002)",[ 2.9693 -1.9864  0.25  ]
"(-0.41889999999999999, -0.3417, -0.0018, 0.12920000000000001, -0.32100000000000001)",[ 3.0972 -1.8131  0.25  ]
"(-0.41839999999999999, -0.085599999999999996, -0.086400000000000005, -0.27329999999999999, 0.32490000000000002)",[ 3.5704  0.2138  0.25  ]
"(-0.2301, 0.35249999999999998, 0.33210000000000001, -0.30959999999999999, 0.022700000000000001)",[ 3.4375  1.0498  0.25  ]
"(-0.45500000000000002, -0.36399999999999999, 0.19450000000000001, 0.18590000000000001, 0.095699999999999993)",[ 3.6354 -0.3207  0.25  ]
"(0.16689999999999999, 0.16839999999999999, -0.020500000000000001, -0.23830000000000001, -0.3518)",[ 3.5568 -0.9099  0.25  ]
"(0.31809999999999999, -0.40770000000000001, 0.33250000000000002, 0.3629, 0.35220000000000001)",[ 3.2939  1.2018  0.25  ]
"(0.2666, 0.15490000000000001, 0.12809999999999999, 0.47399999999999998, -0.17419999999999999)",[ 3.3938  0.7194  0.25  ]
"(-0.29299999999999998, 0.31830000000000003, 0.3775, 0.23830000000000001, 0.35799999999999998)",[ 2.464   2.3607  0.25  ]
"(-0.22270000000000001, -0.12770000000000001, -0.13950000000000001, 0.35809999999999997, -0.18690000000000001)",[ 3.5455 -0.922   0.25  ]
"(-0.37119999999999997, -0.42859999999999998, -0.2089, -0.16819999999999999, -0.18820000000000001)",[ 2.6653 -2.101   0.25  ]
"(0.082400000000000001, 0.1951, -0.1452, -0.055899999999999998, -0.3049)",[ 3.5806 -0.8487  0.25  ]
"(0.23830000000000001, 0.067400000000000002, -0.013599999999999999, 0.2737, 0.13780000000000001)",[ 3.5241  0.8885  0.25  ]
"(0.18410000000000001, -0.27079999999999999, -0.31990000000000002, 0.35189999999999999, -0.46129999999999999)",[ 2.8972 -2.0539  0.25  ]
"(-0.065000000000000002, 0.39169999999999999, -0.4294, -0.1022, -0.32679999999999998)",[ 3.4345 -1.0985  0.25  ]
"(-0.1313, 0.26329999999999998, 0.26390000000000002, -0.1152, 0.153)",[ 3.3251  1.4153  0.25  ]
"(-0.1535, 0.047800000000000002, -0.082000000000000003, 0.38850000000000001, -0.3322)",[ 3.587  -0.7208  0.25  ]
"(0.24160000000000001, -0.25230000000000002, -0.313, 0.40510000000000002, 0.13780000000000001)",[ 3.6106 -0.2491  0.25  ]
"(0.2676, 0.2954, 0.0061000000000000004, 0.29320000000000002, -0.014999999999999999)",[ 3.3919  1.0893  0.25  ]
"(-0.28199999999999997, 0.33560000000000001, -0.114, 0.025000000000000001, -0.37469999999999998)",[ 3.5893 -0.725   0.25  ]
"(0.37340000000000001, -0.3921, 0.16839999999999999, 0.41970000000000002, 0.037699999999999997)",[ 3.5328  0.1301  0.25  ]
"(-0.064799999999999996, -0.4899, -0.058999999999999997, 0.34310000000000002, -0.0207)",[ 3.4707 -1.0166  0.25  ]
"(-0.059299999999999999, -0.080500000000000002, 0.31019999999999998, 0.1893, 0.47910000000000003)",[ 2.972   1.9768  0.25  ]
"(0.41399999999999998, -0.060900000000000003, 0.31979999999999997, -0.2084, 0.0292)",[ 3.5862  0.5961  0.25  ]
"(-0.12670000000000001, 0.15909999999999999, 0.36940000000000001, -0.13, -0.089599999999999999)",[ 3.5928  0.5756  0.25  ]
"(-0.28139999999999998, -0.1212, -0.27160000000000001, -0.3422, -0.35099999999999998)",[ 2.6237 -2.1521  0.25  ]
"(0.39200000000000002, 0.091800000000000007, -0.077700000000000005, 0.052999999999999999, -0.4385)",[ 3.4813 -1.0768  0.25  ]
